neuron_type,n,loss,val_loss,Depth,NL Terms
gelu,15,0.003279541,0.00314201,3,45
silu,15,0.00216388,0.002217551,3,45
tanh,15,0.001200308,0.001369686,3,45
gelu,15,0.001195407,0.001295658,3,45
silu,15,0.00131916,0.001398327,3,45
tanh,15,0.002062126,0.002197403,3,45
gelu,15,0.003117898,0.002939301,3,45
silu,15,0.00249011,0.002518788,3,45
tanh,15,0.00280424,0.00268771,3,45
gelu,15,0.00129777,0.001343109,3,45
silu,15,0.001408964,0.001452465,3,45
tanh,15,0.002558433,0.002632315,3,45
gelu,15,0.002774932,0.002737795,3,45
silu,15,0.001646684,0.001655305,3,45
tanh,15,0.0024212,0.002483296,3,45
gelu,15,0.001888483,0.002111557,3,45
silu,15,0.001370122,0.001471517,3,45
tanh,15,0.002873227,0.002829824,3,45
gelu,15,0.001166974,0.001309759,3,45
silu,15,0.001738465,0.001745492,3,45
tanh,15,0.003322597,0.003317255,3,45
gelu,15,0.000687035,0.000808987,3,45
silu,15,0.002615747,0.002572911,3,45
tanh,15,0.00251322,0.002525924,3,45
gelu,15,0.001811378,0.001754832,3,45
silu,15,0.001185442,0.001245062,3,45
tanh,15,0.002501249,0.002696126,3,45
gelu,15,0.001150861,0.001247876,3,45
silu,15,0.001561887,0.001711867,3,45
tanh,15,0.002491423,0.002670506,3,45
gelu,15,0.002485708,0.002423337,3,45
silu,15,0.00140872,0.001366533,3,45
tanh,15,0.003144437,0.003299379,3,45
gelu,15,0.000776143,0.000875444,3,45
silu,15,0.0017053,0.001765153,3,45
tanh,15,0.0021425,0.002139914,3,45
gelu,15,0.00140555,0.001530421,3,45
silu,15,0.002619984,0.00282554,3,45
tanh,16,0.003104891,0.003172425,3,48
gelu,16,0.000696015,0.000790485,3,48
silu,16,0.002115929,0.002084475,3,48
tanh,16,0.002738925,0.002923443,3,48
gelu,16,0.001086543,0.00112943,3,48
silu,16,0.002717306,0.002873892,3,48
tanh,16,0.002120907,0.002214564,3,48
gelu,16,0.001543495,0.001627489,3,48
silu,16,0.002853495,0.002939713,3,48
tanh,16,0.002265074,0.00249813,3,48
gelu,16,0.002156191,0.002095444,3,48
silu,16,0.001333425,0.001449215,3,48
tanh,16,0.00220376,0.002286955,3,48
gelu,16,0.002378068,0.002097964,3,48
silu,16,0.001413998,0.001541996,3,48
tanh,16,0.002820402,0.002817764,3,48
gelu,16,0.001593244,0.001680122,3,48
silu,16,0.001360097,0.001352527,3,48
tanh,16,0.002587606,0.002639981,3,48
gelu,16,0.001113768,0.00117157,3,48
silu,16,0.002574303,0.002591563,3,48
tanh,16,0.002117443,0.002283138,3,48
gelu,16,0.001882333,0.001999197,3,48
silu,16,0.002123898,0.002099688,3,48
tanh,16,0.00242325,0.002433039,3,48
gelu,16,0.001245875,0.001417512,3,48
silu,16,0.001230938,0.001244449,3,48
tanh,16,0.002425988,0.002461923,3,48
gelu,16,0.002424524,0.002230592,3,48
silu,16,0.001232554,0.001329832,3,48
tanh,16,0.003589866,0.003384204,3,48
gelu,16,0.003551432,0.003621231,3,48
silu,16,0.002060386,0.001993466,3,48
tanh,16,0.003237255,0.003056097,3,48
gelu,16,0.002564454,0.00258302,3,48
silu,16,0.003030737,0.002924534,3,48
tanh,16,0.002162277,0.002333389,3,48
gelu,16,0.003129633,0.00328017,3,48
silu,16,0.001324645,0.001459131,3,48
tanh,16,0.002578546,0.002747294,3,48
gelu,16,0.001636011,0.001705054,3,48
silu,16,0.001765867,0.001878122,3,48
tanh,16,0.003339489,0.003660155,3,48
gelu,16,0.001590215,0.001612297,3,48
silu,16,0.001582488,0.00165157,3,48
tanh,16,0.002442439,0.002449563,3,48
gelu,16,0.001150219,0.001325951,3,48
silu,16,0.000905093,0.000984863,3,48
tanh,16,0.002386883,0.002510896,3,48
gelu,16,0.000988086,0.000988764,3,48
silu,16,0.001615101,0.001652678,3,48
tanh,16,0.00299518,0.003044065,3,48
gelu,16,0.002519508,0.002689218,3,48
silu,16,0.002474037,0.002543462,3,48
tanh,16,0.001514777,0.00181772,3,48
gelu,16,0.002257096,0.002253946,3,48
silu,16,0.001782228,0.001875156,3,48
tanh,16,0.003353897,0.003390785,3,48
gelu,16,0.001145584,0.001316207,3,48
silu,16,0.002633483,0.002583274,3,48
tanh,16,0.002981546,0.00296593,3,48
gelu,16,0.001531705,0.001592868,3,48
silu,16,0.001396792,0.00142872,3,48
tanh,16,0.003020413,0.003243845,3,48
gelu,16,0.001490811,0.001525714,3,48
silu,16,0.00120452,0.00145182,3,48
tanh,16,0.002575788,0.002736276,3,48
gelu,16,0.002175805,0.002387569,3,48
silu,16,0.00223493,0.002167746,3,48
tanh,16,0.002264546,0.002292416,3,48
gelu,16,0.001416964,0.00149396,3,48
silu,16,0.001347956,0.001376328,3,48
tanh,16,0.00220359,0.002290806,3,48
gelu,16,0.001310142,0.001532066,3,48
silu,16,0.002783082,0.002781101,3,48
tanh,16,0.003566697,0.003491263,3,48
gelu,16,0.001539967,0.001525043,3,48
silu,16,0.001960247,0.001910912,3,48
tanh,16,0.004117619,0.004368725,3,48
gelu,16,0.000921648,0.001020598,3,48
silu,16,0.001963713,0.001930897,3,48
tanh,16,0.002607227,0.002845828,3,48
gelu,16,0.001331995,0.001406633,3,48
silu,16,0.002234648,0.002160844,3,48
tanh,16,0.001978943,0.002045398,3,48
gelu,16,0.002028345,0.002159954,3,48
silu,16,0.001197021,0.001346464,3,48
tanh,16,0.00253735,0.00273658,3,48
gelu,16,0.001986407,0.002144839,3,48
silu,16,0.001948779,0.002015937,3,48
tanh,16,0.002935078,0.002834274,3,48
gelu,16,0.001671851,0.001815563,3,48
silu,16,0.002052202,0.002235259,3,48
tanh,16,0.002385068,0.002590501,3,48
gelu,16,0.001619475,0.00167121,3,48
silu,16,0.001443156,0.001505066,3,48
tanh,16,0.00287072,0.002978168,3,48
gelu,16,0.001188063,0.001198319,3,48
silu,16,0.003243613,0.003043361,3,48
tanh,16,0.002828228,0.002876042,3,48
gelu,16,0.003817987,0.003774804,3,48
silu,16,0.001793695,0.001811093,3,48
tanh,16,0.002764156,0.003001953,3,48
gelu,16,0.001067564,0.001183733,3,48
silu,16,0.002470425,0.00252605,3,48
tanh,16,0.00309663,0.003083654,3,48
gelu,16,0.000930389,0.001015635,3,48
silu,16,0.002380894,0.002279337,3,48
tanh,16,0.00234784,0.002566546,3,48
gelu,16,0.002184815,0.002230625,3,48
silu,16,0.001398678,0.001416503,3,48
tanh,16,0.003115301,0.003109194,3,48
gelu,16,0.001878756,0.001934089,3,48
silu,16,0.003227631,0.003152852,3,48
tanh,16,0.002174563,0.002306486,3,48
gelu,16,0.001462204,0.001599686,3,48
silu,16,0.002345999,0.002394826,3,48
tanh,16,0.00336559,0.003398766,3,48
gelu,16,0.001114816,0.001183006,3,48
silu,16,0.001554481,0.001728182,3,48
tanh,17,0.002673088,0.002826787,3,51
gelu,17,0.002474951,0.002397474,3,51
silu,17,0.00306322,0.002975858,3,51
tanh,17,0.002624482,0.002640706,3,51
gelu,17,0.001144062,0.00119231,3,51
silu,17,0.00375663,0.003614218,3,51
tanh,17,0.003033638,0.003176624,3,51
gelu,17,0.002604544,0.002620691,3,51
silu,17,0.001165997,0.001256752,3,51
tanh,17,0.002934169,0.002778594,3,51
gelu,17,0.000841964,0.000940917,3,51
silu,17,0.003272796,0.003286994,3,51
tanh,17,0.0027185,0.002799762,3,51
gelu,17,0.001042486,0.001119189,3,51
silu,17,0.00194317,0.001996893,3,51
tanh,17,0.002582251,0.002593155,3,51
gelu,17,0.001321361,0.001449154,3,51
silu,17,0.002735363,0.002879243,3,51
tanh,17,0.003639948,0.003734395,3,51
gelu,17,0.001183052,0.001398063,3,51
silu,17,0.001039781,0.001124794,3,51
tanh,17,0.002426758,0.002515044,3,51
gelu,17,0.001056932,0.001121256,3,51
silu,17,0.001134112,0.001243525,3,51
tanh,17,0.00309269,0.003008448,3,51
gelu,17,0.001464945,0.00171628,3,51
silu,17,0.002449341,0.002407339,3,51
tanh,17,0.003276411,0.003324367,3,51
gelu,17,0.001608489,0.001734321,3,51
silu,17,0.001824759,0.001838112,3,51
tanh,17,0.002260989,0.002599452,3,51
gelu,17,0.001083989,0.00108956,3,51
silu,17,0.001024647,0.001147397,3,51
tanh,17,0.003628751,0.004091252,3,51
gelu,17,0.001463183,0.001628759,3,51
silu,17,0.002806481,0.002893861,3,51
tanh,17,0.003084398,0.003171707,3,51
gelu,17,0.000861342,0.001037333,3,51
silu,17,0.001531013,0.001601292,3,51
tanh,17,0.002505551,0.002510337,3,51
gelu,17,0.001855082,0.002122816,3,51
silu,17,0.001324991,0.00130345,3,51
tanh,17,0.003560348,0.003477277,3,51
gelu,17,0.003206137,0.003111763,3,51
silu,17,0.003609228,0.003451626,3,51
tanh,17,0.002759678,0.002807945,3,51
gelu,17,0.001124564,0.001203868,3,51
silu,17,0.001564965,0.001661714,3,51
tanh,17,0.002924149,0.002945689,3,51
gelu,17,0.002386962,0.002349032,3,51
silu,17,0.00242818,0.002508188,3,51
tanh,17,0.002856143,0.003249221,3,51
gelu,17,0.001511653,0.00147992,3,51
silu,17,0.001271708,0.001336653,3,51
tanh,17,0.001892115,0.00194053,3,51
gelu,17,0.001208534,0.001357886,3,51
silu,17,0.00189141,0.001901109,3,51
tanh,17,0.002306005,0.002502061,3,51
gelu,17,0.003294737,0.003278597,3,51
silu,17,0.00214855,0.002122777,3,51
tanh,17,0.003608023,0.003648767,3,51
gelu,17,0.002606722,0.002566032,3,51
silu,17,0.000993091,0.001078217,3,51
tanh,17,0.002877023,0.002989484,3,51
gelu,17,0.002985747,0.003001969,3,51
silu,17,0.003148898,0.003175399,3,51
tanh,17,0.003700086,0.003687281,3,51
gelu,17,0.00150692,0.001578699,3,51
silu,17,0.003053063,0.002908261,3,51
tanh,17,0.002973398,0.003021777,3,51
gelu,17,0.001757014,0.001661057,3,51
silu,17,0.003196259,0.00309821,3,51
tanh,17,0.002326791,0.002396576,3,51
gelu,17,0.001745003,0.001662929,3,51
silu,17,0.002675668,0.00268919,3,51
tanh,17,0.00293194,0.00300388,3,51
gelu,17,0.003285899,0.003156958,3,51
silu,17,0.002634541,0.002781641,3,51
tanh,17,0.002644427,0.002858117,3,51
gelu,17,0.001091028,0.001149063,3,51
silu,17,0.002125663,0.002188887,3,51
tanh,17,0.003046532,0.003080984,3,51
gelu,17,0.001221813,0.001199802,3,51
silu,17,0.001819154,0.001737008,3,51
tanh,17,0.003562383,0.003530524,3,51
gelu,17,0.001241942,0.001321336,3,51
silu,17,0.001556678,0.001713019,3,51
tanh,17,0.00291884,0.002913048,3,51
gelu,17,0.001062457,0.001140988,3,51
silu,17,0.001339986,0.001430015,3,51
tanh,17,0.001898136,0.002001331,3,51
gelu,17,0.000885116,0.001002273,3,51
silu,17,0.003027664,0.002923535,3,51
tanh,17,0.003215588,0.003202086,3,51
gelu,17,0.001575737,0.001655349,3,51
silu,17,0.002095757,0.002134559,3,51
tanh,17,0.003224696,0.003285309,3,51
gelu,17,0.002091335,0.002039926,3,51
silu,17,0.002304863,0.002301364,3,51
tanh,17,0.002932769,0.002943725,3,51
gelu,17,0.001086967,0.001276618,3,51
silu,17,0.00200667,0.002136263,3,51
tanh,17,0.002161296,0.002328362,3,51
gelu,17,0.002778422,0.002694489,3,51
silu,17,0.001235365,0.001336679,3,51
tanh,17,0.003098506,0.00298999,3,51
gelu,17,0.001268223,0.001420978,3,51
silu,17,0.002317905,0.00218424,3,51
tanh,17,0.002071254,0.002017934,3,51
gelu,17,0.003545384,0.003662364,3,51
silu,17,0.001744514,0.001889422,3,51
tanh,17,0.002016403,0.002046735,3,51
gelu,17,0.001293368,0.001386933,3,51
silu,17,0.001755733,0.001707929,3,51
tanh,17,0.001474712,0.001619754,3,51
gelu,17,0.000809103,0.001004679,3,51
silu,17,0.003618604,0.003560034,3,51
tanh,17,0.002763809,0.002976862,3,51
gelu,17,0.001523477,0.001561169,3,51
silu,17,0.003200013,0.00321438,3,51
tanh,18,0.002687117,0.002882855,3,54
gelu,18,0.001065162,0.001139085,3,54
silu,18,0.001548119,0.001685784,3,54
tanh,18,0.002229959,0.002341665,3,54
gelu,18,0.001096364,0.001215658,3,54
silu,18,0.001388404,0.00146782,3,54
tanh,18,0.002764124,0.002907715,3,54
gelu,18,0.001136698,0.001200392,3,54
silu,18,0.001771136,0.001756248,3,54
tanh,18,0.002974902,0.002931675,3,54
gelu,18,0.00124093,0.001216653,3,54
silu,18,0.001211739,0.001366276,3,54
tanh,18,0.002551608,0.002521152,3,54
gelu,18,0.001235809,0.001369073,3,54
silu,18,0.002718544,0.002677387,3,54
tanh,18,0.003502574,0.003623657,3,54
gelu,18,0.001735007,0.001902254,3,54
silu,18,0.00141596,0.001286223,3,54
tanh,18,0.00299619,0.003128521,3,54
gelu,18,0.001142298,0.001337552,3,54
silu,18,0.001936948,0.002101317,3,54
tanh,18,0.001825165,0.001983946,3,54
gelu,18,0.002203018,0.002238736,3,54
silu,18,0.002139737,0.002196832,3,54
tanh,18,0.002189089,0.002269118,3,54
gelu,18,0.000821028,0.00091761,3,54
silu,18,0.001980486,0.002001182,3,54
tanh,18,0.002028784,0.002207485,3,54
gelu,18,0.000977733,0.001024998,3,54
silu,18,0.002129438,0.002110968,3,54
tanh,18,0.002526003,0.002622437,3,54
gelu,18,0.001157704,0.001239007,3,54
silu,18,0.002358845,0.002315879,3,54
tanh,18,0.003139887,0.003073721,3,54
gelu,18,0.000813373,0.000939485,3,54
silu,18,0.002897739,0.002734104,3,54
tanh,18,0.002048715,0.002161043,3,54
gelu,18,0.00181239,0.001919972,3,54
silu,18,0.002037644,0.002061068,3,54
tanh,18,0.001652317,0.001605621,3,54
gelu,18,0.001141488,0.001261375,3,54
silu,18,0.002628441,0.00258967,3,54
tanh,18,0.002806125,0.002883847,3,54
gelu,18,0.001515961,0.001659951,3,54
silu,18,0.003416304,0.003093491,3,54
tanh,18,0.003265957,0.00315672,3,54
gelu,18,0.000906485,0.000991121,3,54
silu,18,0.001222611,0.001477308,3,54
tanh,18,0.002893625,0.003166086,3,54
gelu,18,0.002540008,0.002560162,3,54
silu,18,0.003107888,0.003089149,3,54
tanh,18,0.002407488,0.002566117,3,54
gelu,18,0.002459487,0.002534932,3,54
silu,18,0.001143383,0.001284296,3,54
tanh,18,0.003227295,0.003409008,3,54
gelu,18,0.001139082,0.001324001,3,54
silu,18,0.001401496,0.001535824,3,54
tanh,18,0.002170601,0.002226106,3,54
gelu,18,0.002065441,0.002026579,3,54
silu,18,0.001104438,0.00122146,3,54
tanh,18,0.002262037,0.002357868,3,54
gelu,18,0.000993914,0.001059779,3,54
silu,18,0.00154863,0.001617973,3,54
tanh,18,0.002496396,0.00282343,3,54
gelu,18,0.001346085,0.001421618,3,54
silu,18,0.001168065,0.001313652,3,54
tanh,18,0.002279772,0.002336146,3,54
gelu,18,0.003615217,0.003416438,3,54
silu,18,0.002394716,0.002434934,3,54
tanh,18,0.002996034,0.003058561,3,54
gelu,18,0.001072783,0.001173864,3,54
silu,18,0.001804802,0.00186987,3,54
tanh,18,0.003151018,0.003454603,3,54
gelu,18,0.002263021,0.002295454,3,54
silu,18,0.003365592,0.003200887,3,54
tanh,18,0.002579143,0.002588288,3,54
gelu,18,0.001220134,0.001380028,3,54
silu,18,0.002150065,0.002125328,3,54
tanh,18,0.002017702,0.002135076,3,54
gelu,18,0.000594912,0.000759876,3,54
silu,18,0.001957507,0.001954759,3,54
tanh,18,0.002508307,0.002524103,3,54
gelu,18,0.001142938,0.001356784,3,54
silu,18,0.000992348,0.00113786,3,54
tanh,18,0.002933761,0.003015578,3,54
gelu,18,0.002609425,0.002560212,3,54
silu,18,0.002000917,0.002017562,3,54
tanh,18,0.002949038,0.003044577,3,54
gelu,18,0.000834731,0.000994159,3,54
silu,18,0.001130707,0.001248113,3,54
tanh,18,0.00243955,0.002657906,3,54
gelu,18,0.001457584,0.001549615,3,54
silu,18,0.002070185,0.002074061,3,54
tanh,18,0.001345984,0.001462926,3,54
gelu,18,0.001340532,0.001468106,3,54
silu,18,0.002210662,0.002254243,3,54
tanh,18,0.002287205,0.002360388,3,54
gelu,18,0.001135957,0.001178124,3,54
silu,18,0.003554756,0.003745836,3,54
tanh,18,0.001538119,0.001810725,3,54
gelu,18,0.001623346,0.001708441,3,54
silu,18,0.001272522,0.001360902,3,54
tanh,18,0.003225481,0.003303521,3,54
gelu,18,0.001897874,0.001920375,3,54
silu,18,0.002830158,0.002906421,3,54
tanh,18,0.002052348,0.002223155,3,54
gelu,18,0.001161124,0.001275987,3,54
silu,18,0.005147003,0.005264462,3,54
tanh,18,0.00395228,0.004162713,3,54
gelu,18,0.000928721,0.00096767,3,54
silu,18,0.002780206,0.002715206,3,54
tanh,18,0.001957434,0.002023017,3,54
gelu,18,0.000865547,0.000886535,3,54
silu,18,0.003790925,0.003601592,3,54
tanh,18,0.00339484,0.003463045,3,54
gelu,18,0.001154841,0.001344875,3,54
silu,18,0.002376036,0.002436748,3,54
tanh,18,0.002323372,0.00239948,3,54
gelu,18,0.001151044,0.001257172,3,54
silu,18,0.001484088,0.00160743,3,54
tanh,19,0.003432936,0.003613285,3,57
gelu,19,0.00141241,0.001404818,3,57
silu,19,0.001423028,0.001514741,3,57
tanh,19,0.002274032,0.002447139,3,57
gelu,19,0.003386681,0.003146523,3,57
silu,19,0.001503887,0.001524549,3,57
tanh,19,0.002757804,0.002635295,3,57
gelu,19,0.001389267,0.001365391,3,57
silu,19,0.00383779,0.003714969,3,57
tanh,19,0.002868597,0.002805994,3,57
gelu,19,0.00361791,0.003556761,3,57
silu,19,0.000785834,0.000892401,3,57
tanh,19,0.002322486,0.002440408,3,57
gelu,19,0.001381604,0.001570864,3,57
silu,19,0.002097399,0.002281239,3,57
tanh,19,0.003190691,0.003139671,3,57
gelu,19,0.001960527,0.001786415,3,57
silu,19,0.003240716,0.003178146,3,57
tanh,19,0.003422851,0.003672167,3,57
gelu,19,0.001209696,0.001394013,3,57
silu,19,0.001518392,0.001632704,3,57
tanh,19,0.002627263,0.002708048,3,57
gelu,19,0.001209766,0.001238365,3,57
silu,19,0.001106418,0.001292216,3,57
tanh,19,0.002712868,0.002609166,3,57
gelu,19,0.001318787,0.001496355,3,57
silu,19,0.000987113,0.00107455,3,57
tanh,19,0.003039936,0.003079063,3,57
gelu,19,0.001522186,0.001689844,3,57
silu,19,0.002194948,0.002356653,3,57
tanh,19,0.00273963,0.00278745,3,57
gelu,19,0.00281936,0.00280387,3,57
silu,19,0.001130936,0.001265615,3,57
tanh,19,0.002825669,0.002771709,3,57
gelu,19,0.001370491,0.001557541,3,57
silu,19,0.001600009,0.00163352,3,57
tanh,19,0.003059542,0.003077446,3,57
gelu,19,0.001403374,0.001581354,3,57
silu,19,0.001014655,0.001123119,3,57
tanh,19,0.002920684,0.003064432,3,57
gelu,19,0.001416861,0.001503516,3,57
silu,19,0.003653775,0.003575794,3,57
tanh,19,0.002805733,0.002831836,3,57
gelu,19,0.001209744,0.001532009,3,57
silu,19,0.001241192,0.001377027,3,57
tanh,19,0.002971364,0.003001519,3,57
gelu,19,0.002647222,0.002654074,3,57
silu,19,0.002257952,0.002129105,3,57
tanh,19,0.002636869,0.002883265,3,57
gelu,19,0.001001849,0.001065474,3,57
silu,19,0.002737842,0.002720431,3,57
tanh,19,0.002680987,0.002596636,3,57
gelu,19,0.000900641,0.000973345,3,57
silu,19,0.001825203,0.001918456,3,57
tanh,19,0.003037775,0.003150983,3,57
gelu,19,0.001843988,0.001747619,3,57
silu,19,0.001522588,0.001608445,3,57
tanh,19,0.002554243,0.002529918,3,57
gelu,19,0.000817885,0.000941012,3,57
silu,19,0.002117652,0.002153289,3,57
tanh,19,0.002854424,0.002984265,3,57
gelu,19,0.000955948,0.001001067,3,57
silu,19,0.000944195,0.001113523,3,57
tanh,19,0.003115524,0.003230006,3,57
gelu,19,0.002134412,0.002249795,3,57
silu,19,0.003512714,0.00338787,3,57
tanh,19,0.002660581,0.003002339,3,57
gelu,19,0.001909166,0.002020699,3,57
silu,19,0.001439136,0.001506398,3,57
tanh,19,0.001890702,0.001902328,3,57
gelu,19,0.000851175,0.000985594,3,57
silu,19,0.001574758,0.001827346,3,57
tanh,19,0.002935264,0.002888594,3,57
gelu,19,0.001114964,0.001139845,3,57
silu,19,0.001267929,0.001433123,3,57
tanh,19,0.002566336,0.002655589,3,57
gelu,19,0.001005798,0.001102142,3,57
silu,19,0.002466608,0.002667202,3,57
tanh,19,0.002732447,0.002950242,3,57
gelu,19,0.001606011,0.001694456,3,57
silu,19,0.002613287,0.002606626,3,57
tanh,19,0.002015949,0.00203778,3,57
gelu,19,0.000952277,0.001165519,3,57
silu,19,0.001850781,0.001897282,3,57
tanh,19,0.002820341,0.002878645,3,57
gelu,19,0.001289647,0.001387218,3,57
silu,19,0.004168806,0.004469465,3,57
tanh,19,0.002938799,0.002897826,3,57
gelu,19,0.00083814,0.000935144,3,57
silu,19,0.00293324,0.002929588,3,57
tanh,19,0.001030315,0.001150124,3,57
gelu,19,0.00084239,0.000995799,3,57
silu,19,0.000935691,0.001053015,3,57
tanh,19,0.002555453,0.00259083,3,57
gelu,19,0.003388725,0.003016565,3,57
silu,19,0.002049363,0.002067306,3,57
tanh,19,0.002068863,0.0020024,3,57
gelu,19,0.000721402,0.00085482,3,57
silu,19,0.001838689,0.00187157,3,57
tanh,19,0.002878573,0.002830725,3,57
gelu,19,0.001218689,0.001396226,3,57
silu,19,0.003122644,0.00301408,3,57
tanh,19,0.002886948,0.002945297,3,57
gelu,19,0.001951197,0.002034242,3,57
silu,19,0.002014095,0.002066027,3,57
tanh,19,0.00327458,0.003503682,3,57
gelu,19,0.001806173,0.001831147,3,57
silu,19,0.002092755,0.002167392,3,57
tanh,19,0.003002811,0.003096833,3,57
gelu,19,0.00127964,0.001434138,3,57
silu,19,0.001482894,0.00161381,3,57
tanh,19,0.001975999,0.001972321,3,57
gelu,19,0.000759242,0.000912473,3,57
silu,19,0.001088441,0.001265348,3,57
tanh,19,0.002552816,0.002672209,3,57
gelu,19,0.001116414,0.001272504,3,57
silu,19,0.00393973,0.003723629,3,57
tanh,19,0.0032014,0.003342329,3,57
gelu,19,0.002619569,0.002616493,3,57
silu,19,0.001887267,0.002054984,3,57
tanh,20,0.00276761,0.00290988,3,60
gelu,20,0.001459336,0.001608544,3,60
silu,20,0.001990055,0.002013028,3,60
tanh,20,0.002890837,0.003125874,3,60
gelu,20,0.001207103,0.001360044,3,60
silu,20,0.001278115,0.001454148,3,60
tanh,20,0.003137707,0.003355012,3,60
gelu,20,0.00107568,0.001183782,3,60
silu,20,0.001632524,0.001806644,3,60
tanh,20,0.001564324,0.001724381,3,60
gelu,20,0.001410294,0.001528164,3,60
silu,20,0.001717441,0.001712054,3,60
tanh,20,0.002669234,0.002694505,3,60
gelu,20,0.002867608,0.002952861,3,60
silu,20,0.001159849,0.00126416,3,60
tanh,20,0.002222817,0.002313933,3,60
gelu,20,0.001205234,0.001372962,3,60
silu,20,0.00288509,0.003100854,3,60
tanh,20,0.003198763,0.003243068,3,60
gelu,20,0.001023337,0.001207514,3,60
silu,20,0.002320783,0.002424097,3,60
tanh,20,0.003336589,0.003542021,3,60
gelu,20,0.002003705,0.00228534,3,60
silu,20,0.002969065,0.002770685,3,60
tanh,20,0.002150799,0.002327519,3,60
gelu,20,0.001418452,0.001493525,3,60
silu,20,0.002355668,0.002361411,3,60
tanh,20,0.002350484,0.002366185,3,60
gelu,20,0.000817612,0.000914081,3,60
